	City	zipcode	paymentfrequency	maturitydate	current_days_past_due	last_repayment_date	amount_at_risk
1683	89hfg	923475	516417.9583	02/29/2023	59 days	2021-07-31	7229851.4162
1684	89hfg	923475	516417.9583	02/29/2023	29 days	2021-07-31	7229851.4162
1685	89hfg	923475	516417.9583	02/29/2023	-2 days	2021-07-31	7229851.4162
1686	89hfg	923475	516417.9583	02/29/2023	-33 days	2021-07-31	7229851.4162
1687	89hfg	923475	516417.9583	02/29/2023	-63 days	2021-07-31	7229851.4162
1688	89hfg	923475	516417.9583	02/29/2023	-94 days	2021-07-31	7229851.4162
1689	89hfg	923475	516417.9583	02/29/2023	-124 days	2021-07-31	7229851.4162
1690	89hfg	923475	516417.9583	02/29/2023	-155 days	2021-07-31	7229851.4162
1691	89hfg	923475	516417.9583	02/29/2023	-186 days	2021-07-31	7229851.4162
1692	89hfg	923475	516417.9583	02/29/2023	-214 days	2021-07-31	7229851.4162
1693	89hfg	923475	516417.9583	02/29/2023	-245 days	2021-07-31	7229851.4162
1694	89hfg	923475	516417.9583	02/29/2023	-275 days	2021-07-31	7229851.4162
1695	89hfg	923475	516417.9583	02/29/2023	-306 days	2021-07-31	7229851.4162
1696	89hfg	923475	516417.9583	02/29/2023	-336 days	2021-07-31	7229851.4162
1697	89hfg	923475	516417.9583	02/29/2023	-367 days	2021-07-31	7229851.4162
1698	89hfg	923475	516417.9583	02/29/2023	-398 days	2021-07-31	7229851.4162
1699	89hfg	923475	516417.9583	02/29/2023	-428 days	2021-07-31	7229851.4162
1700	89hfg	923475	516417.9583	02/29/2023	-459 days	2021-07-31	7229851.4162
1701	89hfg	923475	516417.9583	02/29/2023	-489 days	2021-07-31	7229851.4162
1702	89hfg	923475	516417.9583	02/29/2023	-520 days	2021-07-31	7229851.4162
1703	89hfg	923475	516417.9583	02/29/2023	-551 days	2021-07-31	7229851.4162
1704	89hfg	923475	516417.9583	02/29/2023	-184 days	2021-08-02	9811941.2077
1705	89hfg	923475	516417.9583	02/29/2023	153 days	2021-08-02	9811941.2077
1706	89hfg	923475	516417.9583	02/29/2023	122 days	2021-08-02	9811941.2077
1707	89hfg	923475	516417.9583	02/29/2023	92 days	2021-08-02	9811941.2077
1708	89hfg	923475	516417.9583	02/29/2023	61 days	2021-08-02	9811941.2077
1709	89hfg	923475	516417.9583	02/29/2023	31 days	2021-08-02	9811941.2077
1710	89hfg	923475	516417.9583	02/29/2023	0 days	2021-08-02	9811941.2077
1711	89hfg	923475	516417.9583	02/29/2023	-31 days	2021-08-02	9811941.2077
1712	89hfg	923475	516417.9583	02/29/2023	-61 days	2021-08-02	9811941.2077
1713	89hfg	923475	516417.9583	02/29/2023	-92 days	2021-08-02	9811941.2077
1714	89hfg	923475	516417.9583	02/29/2023	-122 days	2021-08-02	9811941.2077
1715	89hfg	923475	516417.9583	02/29/2023	-153 days	2021-08-02	9811941.2077
1716	89hfg	923475	516417.9583	02/29/2023	-212 days	2021-08-02	9811941.2077
1717	89hfg	923475	516417.9583	02/29/2023	-243 days	2021-08-02	9811941.2077
1718	89hfg	923475	516417.9583	02/29/2023	-273 days	2021-08-02	9811941.2077
1719	89hfg	923475	516417.9583	02/29/2023	-304 days	2021-08-02	9811941.2077
1720	89hfg	923475	516417.9583	02/29/2023	-334 days	2021-08-02	9811941.2077
1721	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-08-02	9811941.2077
1722	89hfg	923475	516417.9583	02/29/2023	-396 days	2021-08-02	9811941.2077
1723	89hfg	923475	516417.9583	02/29/2023	-426 days	2021-08-02	9811941.2077
1724	89hfg	923475	516417.9583	02/29/2023	-457 days	2021-08-02	9811941.2077
1725	89hfg	923475	516417.9583	02/29/2023	-487 days	2021-08-02	9811941.2077
1726	89hfg	923475	516417.9583	02/29/2023	-518 days	2021-08-02	9811941.2077
1727	89hfg	923475	516417.9583	02/29/2023	-549 days	2021-08-02	9811941.2077
1728	89hfg	923475	516417.9583	02/29/2023	-487 days	2021-09-02	12910448.9575
1729	89hfg	923475	516417.9583	02/29/2023	184 days	2021-09-02	12910448.9575
1730	89hfg	923475	516417.9583	02/29/2023	153 days	2021-09-02	12910448.9575
1731	89hfg	923475	516417.9583	02/29/2023	123 days	2021-09-02	12910448.9575
1732	89hfg	923475	516417.9583	02/29/2023	92 days	2021-09-02	12910448.9575
1733	89hfg	923475	516417.9583	02/29/2023	62 days	2021-09-02	12910448.9575
1734	89hfg	923475	516417.9583	02/29/2023	31 days	2021-09-02	12910448.9575
1735	89hfg	923475	516417.9583	02/29/2023	0 days	2021-09-02	12910448.9575
1736	89hfg	923475	516417.9583	02/29/2023	-30 days	2021-09-02	12910448.9575
1737	89hfg	923475	516417.9583	02/29/2023	-61 days	2021-09-02	12910448.9575
1738	89hfg	923475	516417.9583	02/29/2023	-91 days	2021-09-02	12910448.9575
1739	89hfg	923475	516417.9583	02/29/2023	-122 days	2021-09-02	12910448.9575
1740	89hfg	923475	516417.9583	02/29/2023	-518 days	2021-09-02	12910448.9575
1741	89hfg	923475	516417.9583	02/29/2023	-153 days	2021-09-02	12910448.9575
1742	89hfg	923475	516417.9583	02/29/2023	-181 days	2021-09-02	12910448.9575
1743	89hfg	923475	516417.9583	02/29/2023	-212 days	2021-09-02	12910448.9575
1744	89hfg	923475	516417.9583	02/29/2023	-242 days	2021-09-02	12910448.9575
1745	89hfg	923475	516417.9583	02/29/2023	-273 days	2021-09-02	12910448.9575
1746	89hfg	923475	516417.9583	02/29/2023	-303 days	2021-09-02	12910448.9575
1747	89hfg	923475	516417.9583	02/29/2023	-334 days	2021-09-02	12910448.9575
1748	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-09-02	12910448.9575
1749	89hfg	923475	516417.9583	02/29/2023	-395 days	2021-09-02	12910448.9575
1750	89hfg	923475	516417.9583	02/29/2023	-426 days	2021-09-02	12910448.9575
1751	89hfg	923475	516417.9583	02/29/2023	-456 days	2021-09-02	12910448.9575
1752	89hfg	923475	516417.9583	02/29/2023	-123 days	2021-10-02	16525374.6656
1753	89hfg	923475	516417.9583	02/29/2023	214 days	2021-10-02	16525374.6656
1754	89hfg	923475	516417.9583	02/29/2023	183 days	2021-10-02	16525374.6656
1755	89hfg	923475	516417.9583	02/29/2023	153 days	2021-10-02	16525374.6656
1756	89hfg	923475	516417.9583	02/29/2023	122 days	2021-10-02	16525374.6656
1757	89hfg	923475	516417.9583	02/29/2023	92 days	2021-10-02	16525374.6656
1758	89hfg	923475	516417.9583	02/29/2023	61 days	2021-10-02	16525374.6656
1759	89hfg	923475	516417.9583	02/29/2023	30 days	2021-10-02	16525374.6656
1760	89hfg	923475	516417.9583	02/29/2023	0 days	2021-10-02	16525374.6656
1761	89hfg	923475	516417.9583	02/29/2023	-31 days	2021-10-02	16525374.6656
1762	89hfg	923475	516417.9583	02/29/2023	-61 days	2021-10-02	16525374.6656
1763	89hfg	923475	516417.9583	02/29/2023	-92 days	2021-10-02	16525374.6656
1764	89hfg	923475	516417.9583	02/29/2023	-151 days	2021-10-02	16525374.6656
1765	89hfg	923475	516417.9583	02/29/2023	-182 days	2021-10-02	16525374.6656
1766	89hfg	923475	516417.9583	02/29/2023	-212 days	2021-10-02	16525374.6656
1767	89hfg	923475	516417.9583	02/29/2023	-243 days	2021-10-02	16525374.6656
1768	89hfg	923475	516417.9583	02/29/2023	-273 days	2021-10-02	16525374.6656
1769	89hfg	923475	516417.9583	02/29/2023	-304 days	2021-10-02	16525374.6656
1770	89hfg	923475	516417.9583	02/29/2023	-335 days	2021-10-02	16525374.6656
1771	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-10-02	16525374.6656
1772	89hfg	923475	516417.9583	02/29/2023	-396 days	2021-10-02	16525374.6656
1773	89hfg	923475	516417.9583	02/29/2023	-426 days	2021-10-02	16525374.6656
1774	89hfg	923475	516417.9583	02/29/2023	-457 days	2021-10-02	16525374.6656
1775	89hfg	923475	516417.9583	02/29/2023	-488 days	2021-10-02	16525374.6656
1776	89hfg	923475	516417.9583	02/29/2023	-457 days	2021-11-02	20656718.331999987
1777	89hfg	923475	516417.9583	02/29/2023	245 days	2021-11-02	20656718.331999987
1778	89hfg	923475	516417.9583	02/29/2023	214 days	2021-11-02	20656718.331999987
1779	89hfg	923475	516417.9583	02/29/2023	184 days	2021-11-02	20656718.331999987
1780	89hfg	923475	516417.9583	02/29/2023	153 days	2021-11-02	20656718.331999987
1781	89hfg	923475	516417.9583	02/29/2023	123 days	2021-11-02	20656718.331999987
1782	89hfg	923475	516417.9583	02/29/2023	92 days	2021-11-02	20656718.331999987
1783	89hfg	923475	516417.9583	02/29/2023	61 days	2021-11-02	20656718.331999987
1784	89hfg	923475	516417.9583	02/29/2023	31 days	2021-11-02	20656718.331999987
1785	89hfg	923475	516417.9583	02/29/2023	0 days	2021-11-02	20656718.331999987
1786	89hfg	923475	516417.9583	02/29/2023	-30 days	2021-11-02	20656718.331999987
1787	89hfg	923475	516417.9583	02/29/2023	-61 days	2021-11-02	20656718.331999987
1788	89hfg	923475	516417.9583	02/29/2023	-92 days	2021-11-02	20656718.331999987
1789	89hfg	923475	516417.9583	02/29/2023	-120 days	2021-11-02	20656718.331999987
1790	89hfg	923475	516417.9583	02/29/2023	-151 days	2021-11-02	20656718.331999987
1791	89hfg	923475	516417.9583	02/29/2023	-181 days	2021-11-02	20656718.331999987
1792	89hfg	923475	516417.9583	02/29/2023	-212 days	2021-11-02	20656718.331999987
1793	89hfg	923475	516417.9583	02/29/2023	-242 days	2021-11-02	20656718.331999987
1794	89hfg	923475	516417.9583	02/29/2023	-273 days	2021-11-02	20656718.331999987
1795	89hfg	923475	516417.9583	02/29/2023	-304 days	2021-11-02	20656718.331999987
1796	89hfg	923475	516417.9583	02/29/2023	-334 days	2021-11-02	20656718.331999987
1797	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-11-02	20656718.331999987
1798	89hfg	923475	516417.9583	02/29/2023	-395 days	2021-11-02	20656718.331999987
1799	89hfg	923475	516417.9583	02/29/2023	-426 days	2021-11-02	20656718.331999987
1800	89hfg	923475	516417.9583	02/29/2023	-62 days	2021-12-02	25304479.95669997
1801	89hfg	923475	516417.9583	02/29/2023	275 days	2021-12-02	25304479.95669997
1802	89hfg	923475	516417.9583	02/29/2023	244 days	2021-12-02	25304479.95669997
1803	89hfg	923475	516417.9583	02/29/2023	214 days	2021-12-02	25304479.95669997
1804	89hfg	923475	516417.9583	02/29/2023	183 days	2021-12-02	25304479.95669997
1805	89hfg	923475	516417.9583	02/29/2023	153 days	2021-12-02	25304479.95669997
1806	89hfg	923475	516417.9583	02/29/2023	122 days	2021-12-02	25304479.95669997
1807	89hfg	923475	516417.9583	02/29/2023	91 days	2021-12-02	25304479.95669997
1808	89hfg	923475	516417.9583	02/29/2023	61 days	2021-12-02	25304479.95669997
1809	89hfg	923475	516417.9583	02/29/2023	30 days	2021-12-02	25304479.95669997
1810	89hfg	923475	516417.9583	02/29/2023	0 days	2021-12-02	25304479.95669997
1811	89hfg	923475	516417.9583	02/29/2023	-31 days	2021-12-02	25304479.95669997
1812	89hfg	923475	516417.9583	02/29/2023	-90 days	2021-12-02	25304479.95669997
1813	89hfg	923475	516417.9583	02/29/2023	-121 days	2021-12-02	25304479.95669997
1814	89hfg	923475	516417.9583	02/29/2023	-151 days	2021-12-02	25304479.95669997
1815	89hfg	923475	516417.9583	02/29/2023	-182 days	2021-12-02	25304479.95669997
1816	89hfg	923475	516417.9583	02/29/2023	-212 days	2021-12-02	25304479.95669997
1817	89hfg	923475	516417.9583	02/29/2023	-243 days	2021-12-02	25304479.95669997
1818	89hfg	923475	516417.9583	02/29/2023	-274 days	2021-12-02	25304479.95669997
1819	89hfg	923475	516417.9583	02/29/2023	-304 days	2021-12-02	25304479.95669997
1820	89hfg	923475	516417.9583	02/29/2023	-335 days	2021-12-02	25304479.95669997
1821	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-12-02	25304479.95669997
1822	89hfg	923475	516417.9583	02/29/2023	-396 days	2021-12-02	25304479.95669997
1823	89hfg	923475	516417.9583	02/29/2023	-427 days	2021-12-02	25304479.95669997
1824	89hfg	923475	516417.9583	02/29/2023	-303 days	2022-02-02	30985077.49799995
1825	89hfg	923475	516417.9583	02/29/2023	337 days	2022-02-02	30985077.49799995
1826	89hfg	923475	516417.9583	02/29/2023	306 days	2022-02-02	30985077.49799995
1827	89hfg	923475	516417.9583	02/29/2023	276 days	2022-02-02	30985077.49799995
1828	89hfg	923475	516417.9583	02/29/2023	245 days	2022-02-02	30985077.49799995
1829	89hfg	923475	516417.9583	02/29/2023	215 days	2022-02-02	30985077.49799995
1830	89hfg	923475	516417.9583	02/29/2023	184 days	2022-02-02	30985077.49799995
1831	89hfg	923475	516417.9583	02/29/2023	153 days	2022-02-02	30985077.49799995
1832	89hfg	923475	516417.9583	02/29/2023	123 days	2022-02-02	30985077.49799995
1833	89hfg	923475	516417.9583	02/29/2023	92 days	2022-02-02	30985077.49799995
1834	89hfg	923475	516417.9583	02/29/2023	62 days	2022-02-02	30985077.49799995
1835	89hfg	923475	516417.9583	02/29/2023	31 days	2022-02-02	30985077.49799995
1836	89hfg	923475	516417.9583	02/29/2023	-334 days	2022-02-02	30985077.49799995
1837	89hfg	923475	516417.9583	02/29/2023	-365 days	2022-02-02	30985077.49799995
1838	89hfg	923475	516417.9583	02/29/2023	0 days	2022-02-02	30985077.49799995
1839	89hfg	923475	516417.9583	02/29/2023	-28 days	2022-02-02	30985077.49799995
1840	89hfg	923475	516417.9583	02/29/2023	-59 days	2022-02-02	30985077.49799995
1841	89hfg	923475	516417.9583	02/29/2023	-89 days	2022-02-02	30985077.49799995
1842	89hfg	923475	516417.9583	02/29/2023	-120 days	2022-02-02	30985077.49799995
1843	89hfg	923475	516417.9583	02/29/2023	-150 days	2022-02-02	30985077.49799995
1844	89hfg	923475	516417.9583	02/29/2023	-181 days	2022-02-02	30985077.49799995
1845	89hfg	923475	516417.9583	02/29/2023	-212 days	2022-02-02	30985077.49799995
1846	89hfg	923475	516417.9583	02/29/2023	-242 days	2022-02-02	30985077.49799995
1847	89hfg	923475	516417.9583	02/29/2023	-273 days	2022-02-02	30985077.49799995
1848	89hfg	923475	516417.9583	02/29/2023	-339 days	2022-02-28	37182092.99759996
1849	89hfg	923475	516417.9583	02/29/2023	363 days	2022-02-28	37182092.99759996
1850	89hfg	923475	516417.9583	02/29/2023	332 days	2022-02-28	37182092.99759996
1851	89hfg	923475	516417.9583	02/29/2023	302 days	2022-02-28	37182092.99759996
1852	89hfg	923475	516417.9583	02/29/2023	271 days	2022-02-28	37182092.99759996
1853	89hfg	923475	516417.9583	02/29/2023	241 days	2022-02-28	37182092.99759996
1854	89hfg	923475	516417.9583	02/29/2023	210 days	2022-02-28	37182092.99759996
1855	89hfg	923475	516417.9583	02/29/2023	179 days	2022-02-28	37182092.99759996
1856	89hfg	923475	516417.9583	02/29/2023	149 days	2022-02-28	37182092.99759996
1857	89hfg	923475	516417.9583	02/29/2023	118 days	2022-02-28	37182092.99759996
1858	89hfg	923475	516417.9583	02/29/2023	88 days	2022-02-28	37182092.99759996
1859	89hfg	923475	516417.9583	02/29/2023	57 days	2022-02-28	37182092.99759996
1860	89hfg	923475	516417.9583	02/29/2023	26 days	2022-02-28	37182092.99759996
1861	89hfg	923475	516417.9583	02/29/2023	-2 days	2022-02-28	37182092.99759996
1862	89hfg	923475	516417.9583	02/29/2023	-33 days	2022-02-28	37182092.99759996
1863	89hfg	923475	516417.9583	02/29/2023	-63 days	2022-02-28	37182092.99759996
1864	89hfg	923475	516417.9583	02/29/2023	-94 days	2022-02-28	37182092.99759996
1865	89hfg	923475	516417.9583	02/29/2023	-124 days	2022-02-28	37182092.99759996
1866	89hfg	923475	516417.9583	02/29/2023	-155 days	2022-02-28	37182092.99759996
1867	89hfg	923475	516417.9583	02/29/2023	-186 days	2022-02-28	37182092.99759996
1868	89hfg	923475	516417.9583	02/29/2023	-216 days	2022-02-28	37182092.99759996
1869	89hfg	923475	516417.9583	02/29/2023	-247 days	2022-02-28	37182092.99759996
1870	89hfg	923475	516417.9583	02/29/2023	-277 days	2022-02-28	37182092.99759996
1871	89hfg	923475	516417.9583	02/29/2023	-308 days	2022-02-28	37182092.99759996
1872	89hfg	923475	516417.9583	02/29/2023	118 days	2022-05-31	60420901.121100046
1873	89hfg	923475	516417.9583	02/29/2023	455 days	2022-05-31	60420901.121100046
1874	89hfg	923475	516417.9583	02/29/2023	424 days	2022-05-31	60420901.121100046
1875	89hfg	923475	516417.9583	02/29/2023	394 days	2022-05-31	60420901.121100046
1876	89hfg	923475	516417.9583	02/29/2023	363 days	2022-05-31	60420901.121100046
1877	89hfg	923475	516417.9583	02/29/2023	333 days	2022-05-31	60420901.121100046
1878	89hfg	923475	516417.9583	02/29/2023	302 days	2022-05-31	60420901.121100046
1879	89hfg	923475	516417.9583	02/29/2023	271 days	2022-05-31	60420901.121100046
1880	89hfg	923475	516417.9583	02/29/2023	241 days	2022-05-31	60420901.121100046
1881	89hfg	923475	516417.9583	02/29/2023	210 days	2022-05-31	60420901.121100046
1882	89hfg	923475	516417.9583	02/29/2023	180 days	2022-05-31	60420901.121100046
1883	89hfg	923475	516417.9583	02/29/2023	149 days	2022-05-31	60420901.121100046
1884	89hfg	923475	516417.9583	02/29/2023	118 days	2022-05-31	60420901.121100046
1885	89hfg	923475	516417.9583	02/29/2023	90 days	2022-05-31	60420901.121100046
1886	89hfg	923475	516417.9583	02/29/2023	59 days	2022-05-31	60420901.121100046
1887	89hfg	923475	516417.9583	02/29/2023	29 days	2022-05-31	60420901.121100046
1888	89hfg	923475	516417.9583	02/29/2023	-2 days	2022-05-31	60420901.121100046
1889	89hfg	923475	516417.9583	02/29/2023	-32 days	2022-05-31	60420901.121100046
1890	89hfg	923475	516417.9583	02/29/2023	-63 days	2022-05-31	60420901.121100046
1891	89hfg	923475	516417.9583	02/29/2023	-94 days	2022-05-31	60420901.121100046
1892	89hfg	923475	516417.9583	02/29/2023	-124 days	2022-05-31	60420901.121100046
1893	89hfg	923475	516417.9583	02/29/2023	-155 days	2022-05-31	60420901.121100046
1894	89hfg	923475	516417.9583	02/29/2023	-185 days	2022-05-31	60420901.121100046
1895	89hfg	923475	516417.9583	02/29/2023	-216 days	2022-05-31	60420901.121100046
1896	89hfg	923475	516417.9583	02/29/2023	-247 days	2022-05-31	60420901.121100046
1897	89hfg	923475	516417.9583	02/29/2023	455 days	2022-05-31	60420901.121100046
1898	89hfg	923475	516417.9583	02/29/2023	424 days	2022-05-31	60420901.121100046
1899	89hfg	923475	516417.9583	02/29/2023	394 days	2022-05-31	60420901.121100046
1900	89hfg	923475	516417.9583	02/29/2023	363 days	2022-05-31	60420901.121100046
1901	89hfg	923475	516417.9583	02/29/2023	333 days	2022-05-31	60420901.121100046
1902	89hfg	923475	516417.9583	02/29/2023	302 days	2022-05-31	60420901.121100046
1903	89hfg	923475	516417.9583	02/29/2023	271 days	2022-05-31	60420901.121100046
1904	89hfg	923475	516417.9583	02/29/2023	241 days	2022-05-31	60420901.121100046
1905	89hfg	923475	516417.9583	02/29/2023	210 days	2022-05-31	60420901.121100046
1906	89hfg	923475	516417.9583	02/29/2023	180 days	2022-05-31	60420901.121100046
1907	89hfg	923475	516417.9583	02/29/2023	149 days	2022-05-31	60420901.121100046
1908	89hfg	923475	516417.9583	02/29/2023	90 days	2022-05-31	60420901.121100046
1909	89hfg	923475	516417.9583	02/29/2023	59 days	2022-05-31	60420901.121100046
1910	89hfg	923475	516417.9583	02/29/2023	29 days	2022-05-31	60420901.121100046
1911	89hfg	923475	516417.9583	02/29/2023	-2 days	2022-05-31	60420901.121100046
1912	89hfg	923475	516417.9583	02/29/2023	-32 days	2022-05-31	60420901.121100046
1913	89hfg	923475	516417.9583	02/29/2023	-63 days	2022-05-31	60420901.121100046
1914	89hfg	923475	516417.9583	02/29/2023	-94 days	2022-05-31	60420901.121100046
1915	89hfg	923475	516417.9583	02/29/2023	-124 days	2022-05-31	60420901.121100046
1916	89hfg	923475	516417.9583	02/29/2023	-155 days	2022-05-31	60420901.121100046
1917	89hfg	923475	516417.9583	02/29/2023	-185 days	2022-05-31	60420901.121100046
1918	89hfg	923475	516417.9583	02/29/2023	-216 days	2022-05-31	60420901.121100046
1919	89hfg	923475	516417.9583	02/29/2023	-247 days	2022-05-31	60420901.121100046
1920	89hfg	923475	516417.9583	02/29/2023	455 days	2022-05-31	60420901.121100046
1921	89hfg	923475	516417.9583	02/29/2023	424 days	2022-05-31	60420901.121100046
1922	89hfg	923475	516417.9583	02/29/2023	394 days	2022-05-31	60420901.121100046
1923	89hfg	923475	516417.9583	02/29/2023	363 days	2022-05-31	60420901.121100046
1924	89hfg	923475	516417.9583	02/29/2023	333 days	2022-05-31	60420901.121100046
1925	89hfg	923475	516417.9583	02/29/2023	302 days	2022-05-31	60420901.121100046
1926	89hfg	923475	516417.9583	02/29/2023	271 days	2022-05-31	60420901.121100046
1927	89hfg	923475	516417.9583	02/29/2023	241 days	2022-05-31	60420901.121100046
1928	89hfg	923475	516417.9583	02/29/2023	210 days	2022-05-31	60420901.121100046
1929	89hfg	923475	516417.9583	02/29/2023	180 days	2022-05-31	60420901.121100046
1930	89hfg	923475	516417.9583	02/29/2023	149 days	2022-05-31	60420901.121100046
1931	89hfg	923475	516417.9583	02/29/2023	118 days	2022-05-31	60420901.121100046
1932	89hfg	923475	516417.9583	02/29/2023	90 days	2022-05-31	60420901.121100046
1933	89hfg	923475	516417.9583	02/29/2023	59 days	2022-05-31	60420901.121100046
1934	89hfg	923475	516417.9583	02/29/2023	29 days	2022-05-31	60420901.121100046
1935	89hfg	923475	516417.9583	02/29/2023	-2 days	2022-05-31	60420901.121100046
1936	89hfg	923475	516417.9583	02/29/2023	-32 days	2022-05-31	60420901.121100046
1937	89hfg	923475	516417.9583	02/29/2023	-63 days	2022-05-31	60420901.121100046
1938	89hfg	923475	516417.9583	02/29/2023	-94 days	2022-05-31	60420901.121100046
1939	89hfg	923475	516417.9583	02/29/2023	-124 days	2022-05-31	60420901.121100046
1940	89hfg	923475	516417.9583	02/29/2023	-155 days	2022-05-31	60420901.121100046
1941	89hfg	923475	516417.9583	02/29/2023	-185 days	2022-05-31	60420901.121100046
1942	89hfg	923475	516417.9583	02/29/2023	-216 days	2022-05-31	60420901.121100046
1943	89hfg	923475	516417.9583	02/29/2023	-247 days	2022-05-31	60420901.121100046
1944	89hfg	923475	516417.9583	02/29/2023	-245 days	2022-06-02	68167170.49560006
1945	89hfg	923475	516417.9583	02/29/2023	457 days	2022-06-02	68167170.49560006
1946	89hfg	923475	516417.9583	02/29/2023	426 days	2022-06-02	68167170.49560006
1947	89hfg	923475	516417.9583	02/29/2023	396 days	2022-06-02	68167170.49560006
1948	89hfg	923475	516417.9583	02/29/2023	365 days	2022-06-02	68167170.49560006
1949	89hfg	923475	516417.9583	02/29/2023	335 days	2022-06-02	68167170.49560006
1950	89hfg	923475	516417.9583	02/29/2023	304 days	2022-06-02	68167170.49560006
1951	89hfg	923475	516417.9583	02/29/2023	273 days	2022-06-02	68167170.49560006
1952	89hfg	923475	516417.9583	02/29/2023	243 days	2022-06-02	68167170.49560006
1953	89hfg	923475	516417.9583	02/29/2023	212 days	2022-06-02	68167170.49560006
1954	89hfg	923475	516417.9583	02/29/2023	182 days	2022-06-02	68167170.49560006
1955	89hfg	923475	516417.9583	02/29/2023	151 days	2022-06-02	68167170.49560006
1956	89hfg	923475	516417.9583	02/29/2023	120 days	2022-06-02	68167170.49560006
1957	89hfg	923475	516417.9583	02/29/2023	92 days	2022-06-02	68167170.49560006
1958	89hfg	923475	516417.9583	02/29/2023	61 days	2022-06-02	68167170.49560006
1959	89hfg	923475	516417.9583	02/29/2023	31 days	2022-06-02	68167170.49560006
1960	89hfg	923475	516417.9583	02/29/2023	0 days	2022-06-02	68167170.49560006
1961	89hfg	923475	516417.9583	02/29/2023	-30 days	2022-06-02	68167170.49560006
1962	89hfg	923475	516417.9583	02/29/2023	-61 days	2022-06-02	68167170.49560006
1963	89hfg	923475	516417.9583	02/29/2023	-92 days	2022-06-02	68167170.49560006
1964	89hfg	923475	516417.9583	02/29/2023	-122 days	2022-06-02	68167170.49560006
1965	89hfg	923475	516417.9583	02/29/2023	-153 days	2022-06-02	68167170.49560006
1966	89hfg	923475	516417.9583	02/29/2023	-183 days	2022-06-02	68167170.49560006
1967	89hfg	923475	516417.9583	02/29/2023	-214 days	2022-06-02	68167170.49560006
1968	89hfg	923475	516417.9583	02/29/2023	150 days	2022-07-02	76429857.82839997
1969	89hfg	923475	516417.9583	02/29/2023	487 days	2022-07-02	76429857.82839997
1970	89hfg	923475	516417.9583	02/29/2023	456 days	2022-07-02	76429857.82839997
1971	89hfg	923475	516417.9583	02/29/2023	426 days	2022-07-02	76429857.82839997
1972	89hfg	923475	516417.9583	02/29/2023	395 days	2022-07-02	76429857.82839997
1973	89hfg	923475	516417.9583	02/29/2023	365 days	2022-07-02	76429857.82839997
1974	89hfg	923475	516417.9583	02/29/2023	334 days	2022-07-02	76429857.82839997
1975	89hfg	923475	516417.9583	02/29/2023	303 days	2022-07-02	76429857.82839997
1976	89hfg	923475	516417.9583	02/29/2023	273 days	2022-07-02	76429857.82839997
1977	89hfg	923475	516417.9583	02/29/2023	242 days	2022-07-02	76429857.82839997
1978	89hfg	923475	516417.9583	02/29/2023	212 days	2022-07-02	76429857.82839997
1979	89hfg	923475	516417.9583	02/29/2023	181 days	2022-07-02	76429857.82839997
1980	89hfg	923475	516417.9583	02/29/2023	122 days	2022-07-02	76429857.82839997
1981	89hfg	923475	516417.9583	02/29/2023	91 days	2022-07-02	76429857.82839997
1982	89hfg	923475	516417.9583	02/29/2023	61 days	2022-07-02	76429857.82839997
1983	89hfg	923475	516417.9583	02/29/2023	30 days	2022-07-02	76429857.82839997
1984	89hfg	923475	516417.9583	02/29/2023	0 days	2022-07-02	76429857.82839997
1985	89hfg	923475	516417.9583	02/29/2023	-31 days	2022-07-02	76429857.82839997
1986	89hfg	923475	516417.9583	02/29/2023	-62 days	2022-07-02	76429857.82839997
1987	89hfg	923475	516417.9583	02/29/2023	-92 days	2022-07-02	76429857.82839997
1988	89hfg	923475	516417.9583	02/29/2023	-123 days	2022-07-02	76429857.82839997
1989	89hfg	923475	516417.9583	02/29/2023	-153 days	2022-07-02	76429857.82839997
1990	89hfg	923475	516417.9583	02/29/2023	-184 days	2022-07-02	76429857.82839997
1991	89hfg	923475	516417.9583	02/29/2023	-215 days	2022-07-02	76429857.82839997
1992	89hfg	923475	516417.9583	02/29/2023	181 days	2022-08-02	85208963.11949988
1993	89hfg	923475	516417.9583	02/29/2023	518 days	2022-08-02	85208963.11949988
1994	89hfg	923475	516417.9583	02/29/2023	487 days	2022-08-02	85208963.11949988
1995	89hfg	923475	516417.9583	02/29/2023	457 days	2022-08-02	85208963.11949988
1996	89hfg	923475	516417.9583	02/29/2023	426 days	2022-08-02	85208963.11949988
1997	89hfg	923475	516417.9583	02/29/2023	396 days	2022-08-02	85208963.11949988
1998	89hfg	923475	516417.9583	02/29/2023	365 days	2022-08-02	85208963.11949988
1999	89hfg	923475	516417.9583	02/29/2023	334 days	2022-08-02	85208963.11949988
2000	89hfg	923475	516417.9583	02/29/2023	304 days	2022-08-02	85208963.11949988
2001	89hfg	923475	516417.9583	02/29/2023	273 days	2022-08-02	85208963.11949988
2002	89hfg	923475	516417.9583	02/29/2023	243 days	2022-08-02	85208963.11949988
2003	89hfg	923475	516417.9583	02/29/2023	212 days	2022-08-02	85208963.11949988
2004	89hfg	923475	516417.9583	02/29/2023	153 days	2022-08-02	85208963.11949988
